data,hora,ano,sessao,direcao,entrada,stop,alvo,lote,resultado,pnl_usd,capital_apos
2018-03-20,00:15,2018,,sell,1.23421,0,0,0.01,WIN,0.39,8517.22
2018-03-20,01:00,2018,,sell,1.2337,0,0,0.01,LOSS,-0.3,8516.92
2018-03-20,02:25,2018,,buy,1.23423,0,0,0.01,LOSS,-0.39,8516.53
2018-03-20,05:30,2018,,sell,1.23336,0,0,0.01,WIN,0.68,8517.21
2018-03-20,07:35,2018,,sell,1.23039,0,0,0.01,WIN,1.17,8518.38
2018-03-20,08:15,2018,,sell,1.22881,0,0,0.01,WIN,0.39,8518.77
2018-03-20,09:05,2018,,sell,1.22799,0,0,0.01,WIN,0.47,8519.24
2018-03-20,09:45,2018,,sell,1.22708,0,0,0.01,LOSS,-0.7,8518.54
2018-03-20,11:00,2018,,buy,1.22781,0,0,0.01,LOSS,-0.83,8517.71
2018-03-20,14:55,2018,,sell,1.22535,0,0,0.01,LOSS,-0.16,8517.55
2018-03-20,15:50,2018,,sell,1.22475,0,0,0.01,WIN,0.66,8518.21
2018-03-20,18:40,2018,,buy,1.22453,0,0,0.01,LOSS,-0.22,8517.99
2018-03-20,19:25,2018,,buy,1.2246,0,0,0.01,WIN,0.4,8518.39
2018-03-20,20:05,2018,,buy,1.2249,0,0,0.01,WIN,0.41,8518.8
2018-03-20,20:50,2018,,buy,1.22548,0,0,0.01,WIN,0.48,8519.28
2018-03-20,23:05,2018,,buy,1.22594,0,0,0.01,WIN,0.59,8519.87
2018-03-21,00:55,2018,,sell,1.22615,0,0,0.01,LOSS,-0.23,8519.64
2018-03-21,02:30,2018,,buy,1.22659,0,0,0.01,WIN,0.38,8520.02
2018-03-21,03:50,2018,,buy,1.22766,0,0,0.01,WIN,0.82,8520.84
2018-03-21,04:30,2018,,buy,1.22848,0,0,0.01,WIN,0.38,8521.22
2018-03-21,08:55,2018,,buy,1.22842,0,0,0.01,LOSS,-0.92,8520.3
2018-03-21,11:50,2018,,sell,1.22764,0,0,0.01,WIN,0.94,8521.24
2018-03-21,13:40,2018,,buy,1.22685,0,0,0.01,WIN,0.35,8521.59
2018-03-21,19:05,2018,,buy,1.23428,0,0,0.01,WIN,0.45,8522.04
2018-03-21,20:00,2018,,buy,1.23493,0,0,0.01,WIN,0.98,8523.02
2018-03-21,20:50,2018,,buy,1.23674,0,0,0.01,LOSS,-0.27,8522.75
2018-03-21,22:05,2018,,sell,1.23605,0,0,0.01,LOSS,-0.33,8522.42
2018-03-21,23:05,2018,,sell,1.23571,0,0,0.01,LOSS,-0.43,8521.99
2018-03-22,01:15,2018,,sell,1.23556,0,0,0.01,WIN,0.33,8522.32
2018-03-22,03:05,2018,,buy,1.23578,0,0,0.01,WIN,0.78,8523.1
2018-03-22,06:45,2018,,sell,1.232,0,0,0.01,WIN,0.7,8523.8
2018-03-22,12:10,2018,,sell,1.22959,0,0,0.01,WIN,0.91,8524.71
2018-03-22,15:45,2018,,buy,1.23179,0,0,0.01,LOSS,-0.54,8524.17
2018-03-22,16:45,2018,,sell,1.23051,0,0,0.01,WIN,0.3,8524.47
2018-03-22,18:10,2018,,buy,1.23101,0,0,0.01,WIN,0.58,8525.05
2018-03-22,19:10,2018,,buy,1.23228,0,0,0.01,WIN,0.68,8525.73
2018-03-22,20:40,2018,,buy,1.23296,0,0,0.01,WIN,0.78,8526.51
2018-03-23,01:25,2018,,buy,1.23374,0,0,0.01,LOSS,-0.35,8526.16
2018-03-23,02:20,2018,,buy,1.23384,0,0,0.01,LOSS,-0.37,8525.79
2018-03-23,07:30,2018,,buy,1.23353,0,0,0.01,WIN,0.51,8526.3
2018-03-23,08:15,2018,,buy,1.23488,0,0,0.01,WIN,0.78,8527.08
2018-03-23,09:30,2018,,sell,1.23341,0,0,0.01,WIN,0.84,8527.92
2018-03-23,14:30,2018,,buy,1.2368,0,0,0.01,WIN,0.46,8528.38
2018-03-23,16:00,2018,,sell,1.23601,0,0,0.01,LOSS,-0.79,8527.59
2018-03-25,18:00,2018,,buy,1.23606,0,0,0.01,LOSS,-0.51,8527.08
2018-03-25,19:45,2018,,sell,1.23597,0,0,0.01,WIN,0.36,8527.44
2018-03-25,20:50,2018,,buy,1.23654,0,0,0.01,WIN,0.68,8528.12
2018-03-25,22:55,2018,,buy,1.23717,0,0,0.01,WIN,0.42,8528.54
2018-03-26,01:05,2018,,sell,1.2371,0,0,0.01,WIN,0.4,8528.94
2018-03-26,01:50,2018,,sell,1.23678,0,0,0.01,WIN,0.51,8529.45
2018-03-26,03:05,2018,,buy,1.23723,0,0,0.01,WIN,1.26,8530.71
2018-03-26,05:25,2018,,buy,1.24035,0,0,0.01,WIN,0.71,8531.42
2018-03-26,09:00,2018,,sell,1.24,0,0,0.01,LOSS,-0.58,8530.84
2018-03-26,10:35,2018,,buy,1.24436,0,0,0.01,LOSS,-0.67,8530.17
2018-03-26,13:45,2018,,buy,1.24508,0,0,0.01,WIN,0.63,8530.8
2018-03-26,16:55,2018,,sell,1.2448,0,0,0.01,WIN,0.53,8531.33
2018-03-26,18:50,2018,,buy,1.24494,0,0,0.01,WIN,0.21,8531.54
2018-03-26,19:30,2018,,buy,1.24544,0,0,0.01,LOSS,-0.55,8530.99
2018-03-26,21:25,2018,,sell,1.24468,0,0,0.01,LOSS,-0.58,8530.41
2018-03-26,23:10,2018,,buy,1.24501,0,0,0.01,WIN,0.31,8530.72
2018-03-27,00:55,2018,,sell,1.24504,0,0,0.01,WIN,0.36,8531.08
2018-03-27,01:40,2018,,sell,1.24451,0,0,0.01,LOSS,-0.28,8530.8
2018-03-27,02:35,2018,,buy,1.24577,0,0,0.01,WIN,0.29,8531.09
2018-03-27,05:35,2018,,sell,1.24179,0,0,0.01,WIN,0.86,8531.95
2018-03-27,06:45,2018,,sell,1.24099,0,0,0.01,WIN,0.68,8532.63
2018-03-27,07:55,2018,,sell,1.23928,0,0,0.01,WIN,1.4,8534.03
2018-03-27,09:45,2018,,buy,1.23934,0,0,0.01,WIN,0.77,8534.8
2018-03-27,14:30,2018,,sell,1.24041,0,0,0.01,WIN,0.55,8535.35
2018-03-27,15:40,2018,,sell,1.23998,0,0,0.01,WIN,0.34,8535.69
2018-03-27,20:05,2018,,buy,1.24091,0,0,0.01,LOSS,-0.21,8535.48
2018-03-27,21:30,2018,,buy,1.24157,0,0,0.01,LOSS,-0.35,8535.13
2018-03-28,00:30,2018,,sell,1.24155,0,0,0.01,WIN,0.62,8535.75
2018-03-28,02:15,2018,,sell,1.23993,0,0,0.01,WIN,0.49,8536.24
2018-03-28,07:30,2018,,buy,1.24001,0,0,0.01,LOSS,-0.41,8535.83
2018-03-28,12:50,2018,,sell,1.23409,0,0,0.01,LOSS,-0.5,8535.33
2018-03-28,14:15,2018,,sell,1.23112,0,0,0.01,WIN,0.36,8535.69
2018-03-28,18:40,2018,,buy,1.23121,0,0,0.01,LOSS,-0.34,8535.35
2018-03-28,20:05,2018,,sell,1.23051,0,0,0.01,LOSS,-0.42,8534.93
2018-03-28,21:05,2018,,buy,1.23153,0,0,0.01,WIN,0.28,8535.21
2018-03-28,23:40,2018,,buy,1.2326,0,0,0.01,WIN,0.33,8535.54
2018-03-29,01:35,2018,,buy,1.2331,0,0,0.01,LOSS,-0.31,8535.23
2018-03-29,02:40,2018,,sell,1.23195,0,0,0.01,WIN,0.49,8535.72
2018-03-29,03:40,2018,,sell,1.23017,0,0,0.01,LOSS,-0.69,8535.03
2018-03-29,06:50,2018,,buy,1.23158,0,0,0.01,WIN,0.66,8535.69
2018-03-29,07:30,2018,,buy,1.23287,0,0,0.01,LOSS,-0.39,8535.3
2018-03-29,10:45,2018,,sell,1.23118,0,0,0.01,WIN,0.39,8535.69
2018-03-29,14:10,2018,,buy,1.23011,0,0,0.01,WIN,0.44,8536.13
2018-03-29,16:15,2018,,sell,1.23023,0,0,0.01,WIN,0.3,8536.43
2018-03-29,20:00,2018,,sell,1.22992,0,0,0.01,LOSS,-0.41,8536.02
2018-03-29,20:50,2018,,sell,1.22956,0,0,0.01,LOSS,-1.45,8534.57
2018-03-29,21:50,2018,,buy,1.23097,0,0,0.01,WIN,0.4,8534.97
2018-03-29,22:35,2018,,buy,1.23161,0,0,0.01,LOSS,-0.32,8534.65
2018-03-30,02:20,2018,,buy,1.23162,0,0,0.01,WIN,0.3,8534.95
2018-03-30,03:55,2018,,buy,1.23211,0,0,0.01,WIN,0.23,8535.18
2018-03-30,09:35,2018,,sell,1.23259,0,0,0.01,WIN,0.27,8535.45
2018-03-30,11:35,2018,,sell,1.23161,0,0,0.01,LOSS,-0.54,8534.91
2018-03-30,16:25,2018,,buy,1.23242,0,0,0.01,LOSS,-0.77,8534.14
2018-04-01,18:25,2018,,sell,1.23144,0,0,0.01,LOSS,-0.32,8533.82
2018-04-01,19:55,2018,,sell,1.2313,0,0,0.01,LOSS,-0.32,8533.5
2018-04-01,21:00,2018,,buy,1.23218,0,0,0.01,WIN,0.29,8533.79
2018-04-01,23:35,2018,,sell,1.23196,0,0,0.01,WIN,0.39,8534.18
2018-04-02,01:30,2018,,sell,1.23147,0,0,0.01,LOSS,-0.25,8533.93
2018-04-02,02:55,2018,,buy,1.23205,0,0,0.01,WIN,0.47,8534.4
2018-04-02,03:40,2018,,buy,1.23262,0,0,0.01,WIN,0.65,8535.05
2018-04-02,06:05,2018,,sell,1.2328,0,0,0.01,LOSS,-0.33,8534.72
2018-04-02,07:30,2018,,buy,1.23328,0,0,0.01,WIN,0.69,8535.41
2018-04-02,09:25,2018,,sell,1.23327,0,0,0.01,WIN,0.3,8535.71
2018-04-02,11:35,2018,,sell,1.22997,0,0,0.01,WIN,0.72,8536.43
2018-04-02,13:30,2018,,buy,1.22945,0,0,0.01,WIN,1.07,8537.5
2018-04-02,15:55,2018,,buy,1.23052,0,0,0.01,LOSS,-0.62,8536.88
2018-04-02,19:30,2018,,sell,1.22978,0,0,0.01,WIN,0.51,8537.39
2018-04-02,21:10,2018,,buy,1.23041,0,0,0.01,WIN,0.37,8537.76
2018-04-02,23:00,2018,,buy,1.23095,0,0,0.01,LOSS,-0.36,8537.4
2018-04-03,01:20,2018,,sell,1.2304,0,0,0.01,LOSS,-0.26,8537.14
2018-04-03,02:05,2018,,buy,1.23107,0,0,0.01,WIN,0.62,8537.76
2018-04-03,02:50,2018,,buy,1.23206,0,0,0.01,WIN,0.51,8538.27
2018-04-03,04:55,2018,,sell,1.23186,0,0,0.01,WIN,0.44,8538.71
2018-04-03,06:40,2018,,sell,1.23038,0,0,0.01,WIN,0.82,8539.53
2018-04-03,08:15,2018,,buy,1.23096,0,0,0.01,LOSS,-0.43,8539.1
2018-04-03,13:35,2018,,buy,1.2271,0,0,0.01,LOSS,-0.33,8538.77
2018-04-03,18:20,2018,,buy,1.22712,0,0,0.01,LOSS,-0.25,8538.52
2018-04-03,19:45,2018,,buy,1.22729,0,0,0.01,WIN,0.33,8538.85
2018-04-03,22:05,2018,,buy,1.22806,0,0,0.01,WIN,0.63,8539.48
2018-04-04,02:00,2018,,sell,1.22725,0,0,0.01,WIN,1.05,8540.53
2018-04-04,03:20,2018,,sell,1.22594,0,0,0.01,LOSS,-0.62,8539.91
2018-04-04,05:50,2018,,sell,1.22878,0,0,0.01,WIN,0.45,8540.36
2018-04-04,08:10,2018,,sell,1.22756,0,0,0.01,LOSS,-0.46,8539.9
2018-04-04,10:00,2018,,buy,1.23002,0,0,0.01,LOSS,-0.65,8539.25
2018-04-04,13:15,2018,,sell,1.22866,0,0,0.01,WIN,0.55,8539.8
2018-04-04,14:00,2018,,sell,1.22822,0,0,0.01,LOSS,-0.22,8539.58
2018-04-04,19:55,2018,,buy,1.22858,0,0,0.01,LOSS,-0.28,8539.3
2018-04-04,21:25,2018,,sell,1.22837,0,0,0.01,WIN,0.27,8539.57
2018-04-04,23:40,2018,,buy,1.22825,0,0,0.01,WIN,0.32,8539.89
2018-04-05,00:40,2018,,sell,1.22768,0,0,0.01,WIN,0.37,8540.26
2018-04-05,01:50,2018,,sell,1.2274,0,0,0.01,WIN,0.57,8540.83
2018-04-05,03:05,2018,,sell,1.22539,0,0,0.01,LOSS,-0.8,8540.03
2018-04-05,05:20,2018,,buy,1.22709,0,0,0.01,WIN,0.28,8540.31
2018-04-05,07:20,2018,,sell,1.22684,0,0,0.01,WIN,0.23,8540.54
2018-04-05,08:20,2018,,sell,1.22529,0,0,0.01,WIN,0.77,8541.31
2018-04-05,10:45,2018,,sell,1.22308,0,0,0.01,WIN,0.93,8542.24
2018-04-05,11:40,2018,,sell,1.22212,0,0,0.01,LOSS,-0.32,8541.92
2018-04-05,15:50,2018,,sell,1.22343,0,0,0.01,LOSS,-0.25,8541.67
2018-04-05,16:45,2018,,buy,1.22396,0,0,0.01,LOSS,-0.28,8541.39
2018-04-05,18:35,2018,,buy,1.22405,0,0,0.01,WIN,0.35,8541.74
2018-04-05,19:20,2018,,buy,1.22499,0,0,0.01,WIN,0.68,8542.42
2018-04-05,21:20,2018,,buy,1.22562,0,0,0.01,LOSS,-0.45,8541.97
2018-04-05,23:10,2018,,sell,1.22525,0,0,0.01,WIN,0.42,8542.39
2018-04-06,00:00,2018,,sell,1.22414,0,0,0.01,WIN,0.33,8542.72
2018-04-06,02:00,2018,,sell,1.22338,0,0,0.01,WIN,0.95,8543.67
2018-04-06,03:20,2018,,sell,1.22246,0,0,0.01,WIN,0.39,8544.06
2018-04-06,05:30,2018,,buy,1.22421,0,0,0.01,LOSS,-0.37,8543.69
2018-04-06,07:25,2018,,sell,1.22363,0,0,0.01,LOSS,-0.36,8543.33
2018-04-06,08:30,2018,,buy,1.22444,0,0,0.01,LOSS,-1.62,8541.71
2018-04-06,13:55,2018,,buy,1.22803,0,0,0.01,WIN,0.61,8542.32
2018-04-08,18:00,2018,,sell,1.22743,0,0,0.01,WIN,0.83,8543.15
2018-04-08,19:15,2018,,sell,1.22719,0,0,0.01,WIN,0.28,8543.43
2018-04-08,20:55,2018,,buy,1.22743,0,0,0.01,LOSS,-0.42,8543.01
2018-04-08,22:20,2018,,sell,1.22675,0,0,0.01,LOSS,-0.36,8542.65
2018-04-09,00:55,2018,,buy,1.22756,0,0,0.01,WIN,0.38,8543.03
2018-04-09,01:50,2018,,buy,1.22788,0,0,0.01,WIN,0.33,8543.36
2018-04-09,03:00,2018,,sell,1.22726,0,0,0.01,WIN,1.04,8544.4
2018-04-09,05:30,2018,,sell,1.22749,0,0,0.01,WIN,0.75,8545.15
2018-04-09,08:05,2018,,buy,1.22867,0,0,0.01,WIN,0.79,8545.94
2018-04-09,09:00,2018,,buy,1.23135,0,0,0.01,WIN,0.49,8546.43
2018-04-09,09:50,2018,,buy,1.23216,0,0,0.01,LOSS,-0.71,8545.72
2018-04-09,10:55,2018,,sell,1.23121,0,0,0.01,LOSS,-0.69,8545.03
2018-04-09,14:40,2018,,buy,1.23233,0,0,0.01,LOSS,-0.31,8544.72
2018-04-09,18:05,2018,,buy,1.23232,0,0,0.01,WIN,0.5,8545.22
2018-04-09,20:05,2018,,buy,1.23244,0,0,0.01,LOSS,-0.38,8544.84
2018-04-09,22:10,2018,,sell,1.23138,0,0,0.01,WIN,0.32,8545.16
2018-04-10,00:55,2018,,buy,1.23165,0,0,0.01,LOSS,-0.32,8544.84
2018-04-10,02:05,2018,,sell,1.23067,0,0,0.01,LOSS,-0.45,8544.39
2018-04-10,03:20,2018,,buy,1.2319,0,0,0.01,WIN,0.63,8545.02
2018-04-10,07:30,2018,,buy,1.23301,0,0,0.01,WIN,0.46,8545.48
2018-04-10,10:50,2018,,sell,1.23512,0,0,0.01,LOSS,-0.55,8544.93
2018-04-10,13:15,2018,,buy,1.23478,0,0,0.01,WIN,0.64,8545.57
2018-04-10,14:55,2018,,buy,1.23592,0,0,0.01,LOSS,-0.29,8545.28
2018-04-10,19:45,2018,,buy,1.23625,0,0,0.01,LOSS,-0.26,8545.02
2018-04-10,21:50,2018,,sell,1.23571,0,0,0.01,WIN,0.42,8545.44
2018-04-10,23:45,2018,,buy,1.23627,0,0,0.01,WIN,0.45,8545.89
2018-04-11,01:10,2018,,buy,1.23641,0,0,0.01,WIN,0.28,8546.17
2018-04-11,02:30,2018,,buy,1.23715,0,0,0.01,WIN,0.31,8546.48
2018-04-11,03:20,2018,,buy,1.2381,0,0,0.01,LOSS,-0.82,8545.66
2018-04-11,05:55,2018,,buy,1.23771,0,0,0.01,WIN,0.69,8546.35
2018-04-11,07:20,2018,,buy,1.23842,0,0,0.01,LOSS,-0.31,8546.04
2018-04-11,08:20,2018,,buy,1.23886,0,0,0.01,LOSS,-0.45,8545.59
2018-04-11,10:40,2018,,buy,1.2385,0,0,0.01,LOSS,-0.68,8544.91
2018-04-11,14:00,2018,,sell,1.23684,0,0,0.01,WIN,0.9,8545.81
2018-04-11,16:25,2018,,buy,1.23669,0,0,0.01,WIN,0.33,8546.14
2018-04-11,20:00,2018,,buy,1.23722,0,0,0.01,WIN,0.27,8546.41
2018-04-11,21:50,2018,,sell,1.23705,0,0,0.01,WIN,0.39,8546.8
2018-04-11,23:00,2018,,sell,1.23637,0,0,0.01,LOSS,-0.37,8546.43
2018-04-12,00:25,2018,,sell,1.23626,0,0,0.01,WIN,0.32,8546.75
2018-04-12,02:10,2018,,buy,1.23619,0,0,0.01,WIN,0.7,8547.45
2018-04-12,04:45,2018,,sell,1.236,0,0,0.01,WIN,1.05,8548.5
2018-04-12,06:30,2018,,sell,1.23307,0,0,0.01,LOSS,-0.91,8547.59
2018-04-12,07:20,2018,,buy,1.23472,0,0,0.01,LOSS,-0.35,8547.24
2018-04-12,11:45,2018,,buy,1.23202,0,0,0.01,WIN,1.14,8548.38
2018-04-12,12:40,2018,,buy,1.23231,0,0,0.01,WIN,0.27,8548.65
2018-04-12,15:35,2018,,sell,1.23266,0,0,0.01,LOSS,-0.3,8548.35
2018-04-12,18:35,2018,,buy,1.2328,0,0,0.01,WIN,0.34,8548.69
2018-04-12,21:45,2018,,sell,1.23246,0,0,0.01,LOSS,-0.33,8548.36
2018-04-13,01:25,2018,,sell,1.23265,0,0,0.01,LOSS,-0.23,8548.13
2018-04-13,02:05,2018,,sell,1.2321,0,0,0.01,LOSS,-0.31,8547.82
2018-04-13,03:30,2018,,buy,1.23304,0,0,0.01,WIN,0.51,8548.33
2018-04-13,06:55,2018,,sell,1.23295,0,0,0.01,WIN,1.3,8549.63
2018-04-13,07:50,2018,,sell,1.23098,0,0,0.01,LOSS,-0.65,8548.98
2018-04-13,09:40,2018,,buy,1.23248,0,0,0.01,WIN,0.5,8549.48
2018-04-13,12:35,2018,,buy,1.23312,0,0,0.01,WIN,0.42,8549.9
2018-04-13,14:50,2018,,sell,1.23305,0,0,0.01,LOSS,-0.37,8549.53
2018-04-13,16:50,2018,,sell,1.23332,0,0,0.01,WIN,0.29,8549.82
2018-04-15,20:10,2018,,buy,1.23341,0,0,0.01,WIN,0.4,8550.22
2018-04-15,20:55,2018,,buy,1.23384,0,0,0.01,LOSS,-0.61,8549.61
2018-04-16,00:05,2018,,sell,1.23373,0,0,0.01,WIN,0.24,8549.85
2018-04-16,00:55,2018,,sell,1.23314,0,0,0.01,LOSS,-0.28,8549.57
2018-04-16,01:50,2018,,sell,1.23286,0,0,0.01,LOSS,-0.46,8549.11
2018-04-16,03:30,2018,,buy,1.23385,0,0,0.01,WIN,0.79,8549.9
2018-04-16,04:35,2018,,buy,1.23632,0,0,0.01,LOSS,-0.5,8549.4
2018-04-16,07:40,2018,,buy,1.23706,0,0,0.01,LOSS,-0.18,8549.22
2018-04-16,10:55,2018,,sell,1.2374,0,0,0.01,WIN,0.63,8549.85
2018-04-16,12:55,2018,,buy,1.23806,0,0,0.01,LOSS,-0.15,8549.7
2018-04-16,14:50,2018,,buy,1.23807,0,0,0.01,LOSS,-0.24,8549.46
2018-04-16,20:40,2018,,buy,1.23857,0,0,0.01,LOSS,-0.23,8549.23
2018-04-16,21:45,2018,,sell,1.23824,0,0,0.01,WIN,0.33,8549.56
2018-04-17,00:15,2018,,buy,1.23847,0,0,0.01,LOSS,-0.16,8549.4
2018-04-17,01:45,2018,,buy,1.23862,0,0,0.01,WIN,0.42,8549.82
2018-04-17,02:30,2018,,buy,1.23976,0,0,0.01,WIN,0.7,8550.52
2018-04-17,03:25,2018,,buy,1.24083,0,0,0.01,LOSS,-0.45,8550.07
2018-04-17,04:45,2018,,sell,1.2393,0,0,0.01,WIN,0.7,8550.77
2018-04-17,05:45,2018,,sell,1.23778,0,0,0.01,WIN,0.66,8551.43
2018-04-17,08:50,2018,,sell,1.23519,0,0,0.01,WIN,0.56,8551.99
2018-04-17,10:25,2018,,sell,1.23429,0,0,0.01,LOSS,-0.53,8551.46
2018-04-17,12:50,2018,,buy,1.23495,0,0,0.01,WIN,0.57,8552.03
2018-04-17,16:15,2018,,buy,1.23737,0,0,0.01,LOSS,-0.24,8551.79
2018-04-17,21:00,2018,,sell,1.23693,0,0,0.01,LOSS,-0.29,8551.5
2018-04-17,22:00,2018,,buy,1.23738,0,0,0.01,WIN,0.6,8552.1
2018-04-17,23:55,2018,,buy,1.23807,0,0,0.01,LOSS,-0.49,8551.61
2018-04-18,01:35,2018,,sell,1.23732,0,0,0.01,LOSS,-0.2,8551.41
2018-04-18,02:50,2018,,sell,1.23666,0,0,0.01,WIN,1.02,8552.43
2018-04-18,05:00,2018,,sell,1.23542,0,0,0.01,WIN,1.0,8553.43
2018-04-18,11:40,2018,,sell,1.23744,0,0,0.01,LOSS,-0.77,8552.66
2018-04-18,12:30,2018,,buy,1.23846,0,0,0.01,WIN,0.43,8553.09
2018-04-18,14:50,2018,,sell,1.23772,0,0,0.01,WIN,0.4,8553.49
2018-04-18,18:15,2018,,buy,1.23797,0,0,0.01,WIN,0.3,8553.79
2018-04-18,20:00,2018,,sell,1.23783,0,0,0.01,WIN,0.33,8554.12
2018-04-18,20:50,2018,,sell,1.23733,0,0,0.01,WIN,0.3,8554.42
2018-04-18,21:45,2018,,sell,1.23678,0,0,0.01,LOSS,-0.39,8554.03
2018-04-18,22:50,2018,,buy,1.23758,0,0,0.01,WIN,0.33,8554.36
2018-04-19,01:40,2018,,sell,1.23764,0,0,0.01,WIN,0.79,8555.15
2018-04-19,02:25,2018,,sell,1.237,0,0,0.01,LOSS,-0.29,8554.86
2018-04-19,04:30,2018,,sell,1.23727,0,0,0.01,WIN,1.42,8556.28
2018-04-19,05:20,2018,,sell,1.23599,0,0,0.01,LOSS,-0.55,8555.73
2018-04-19,07:25,2018,,buy,1.23736,0,0,0.01,LOSS,-0.44,8555.29
2018-04-19,09:55,2018,,sell,1.23716,0,0,0.01,LOSS,-0.66,8554.63
2018-04-19,10:55,2018,,sell,1.23688,0,0,0.01,WIN,0.48,8555.11
2018-04-19,13:30,2018,,buy,1.2348,0,0,0.01,LOSS,-0.92,8554.19
2018-04-19,15:50,2018,,buy,1.23504,0,0,0.01,LOSS,-0.35,8553.84
2018-04-19,18:30,2018,,sell,1.2343,0,0,0.01,LOSS,-0.25,8553.59
2018-04-19,20:10,2018,,sell,1.23415,0,0,0.01,LOSS,-0.37,8553.22
2018-04-19,20:50,2018,,buy,1.23467,0,0,0.01,LOSS,-0.47,8552.75
2018-04-20,01:45,2018,,buy,1.23428,0,0,0.01,LOSS,-0.22,8552.53
2018-04-20,04:45,2018,,sell,1.23227,0,0,0.01,WIN,0.96,8553.49
2018-04-20,07:10,2018,,buy,1.2307,0,0,0.01,LOSS,-0.28,8553.21
2018-04-20,12:15,2018,,buy,1.2288,0,0,0.01,LOSS,-0.45,8552.76
2018-04-20,14:55,2018,,sell,1.22842,0,0,0.01,LOSS,-0.68,8552.08
2018-04-22,19:50,2018,,sell,1.2275,0,0,0.01,WIN,0.47,8552.55
2018-04-22,21:00,2018,,sell,1.22681,0,0,0.01,LOSS,-0.43,8552.12
2018-04-22,23:45,2018,,sell,1.22722,0,0,0.01,WIN,0.45,8552.57
2018-04-23,01:05,2018,,buy,1.22742,0,0,0.01,LOSS,-0.33,8552.24
2018-04-23,02:05,2018,,buy,1.2275,0,0,0.01,LOSS,-0.65,8551.59
2018-04-23,03:00,2018,,buy,1.22802,0,0,0.01,LOSS,-0.8,8550.79
2018-04-23,04:00,2018,,sell,1.22627,0,0,0.01,WIN,1.08,8551.87
2018-04-23,04:55,2018,,sell,1.2245,0,0,0.01,WIN,0.47,8552.34
2018-04-23,05:35,2018,,sell,1.22291,0,0,0.01,LOSS,-0.78,8551.56
2018-04-23,06:15,2018,,sell,1.22263,0,0,0.01,LOSS,-0.51,8551.05
2018-04-23,11:35,2018,,sell,1.22147,0,0,0.01,LOSS,-0.48,8550.57
2018-04-23,13:25,2018,,sell,1.22098,0,0,0.01,WIN,0.54,8551.11
2018-04-23,20:00,2018,,sell,1.22076,0,0,0.01,WIN,0.79,8551.9
2018-04-23,21:10,2018,,sell,1.22014,0,0,0.01,WIN,0.46,8552.36
2018-04-23,23:40,2018,,buy,1.22123,0,0,0.01,WIN,0.77,8553.13
2018-04-24,01:00,2018,,buy,1.22145,0,0,0.01,LOSS,-0.32,8552.81
2018-04-24,02:20,2018,,buy,1.22193,0,0,0.01,LOSS,-0.57,8552.24
2018-04-24,03:35,2018,,sell,1.21991,0,0,0.01,WIN,0.55,8552.79
2018-04-24,05:55,2018,,buy,1.22072,0,0,0.01,WIN,0.53,8553.32
2018-04-24,08:30,2018,,sell,1.22084,0,0,0.01,WIN,0.76,8554.08
2018-04-24,12:15,2018,,buy,1.22291,0,0,0.01,WIN,0.99,8555.07
2018-04-24,12:55,2018,,buy,1.22363,0,0,0.01,WIN,0.36,8555.43
2018-04-24,15:55,2018,,sell,1.22347,0,0,0.01,LOSS,-0.32,8555.11
2018-04-24,19:05,2018,,buy,1.22338,0,0,0.01,WIN,0.3,8555.41
2018-04-24,20:20,2018,,sell,1.22305,0,0,0.01,WIN,0.38,8555.79
2018-04-24,21:15,2018,,sell,1.22244,0,0,0.01,LOSS,-0.38,8555.41
2018-04-24,23:25,2018,,buy,1.22282,0,0,0.01,LOSS,-0.26,8555.15
2018-04-25,00:35,2018,,sell,1.22184,0,0,0.01,WIN,0.25,8555.4
2018-04-25,01:25,2018,,sell,1.2213,0,0,0.01,WIN,0.64,8556.04
2018-04-25,02:05,2018,,sell,1.2209,0,0,0.01,LOSS,-0.44,8555.6
2018-04-25,03:05,2018,,sell,1.22052,0,0,0.01,WIN,0.57,8556.17
2018-04-25,03:55,2018,,sell,1.21898,0,0,0.01,LOSS,-0.57,8555.6
2018-04-25,05:25,2018,,buy,1.22095,0,0,0.01,WIN,0.35,8555.95
2018-04-25,06:50,2018,,sell,1.22008,0,0,0.01,LOSS,-0.32,8555.63
2018-04-25,08:35,2018,,sell,1.21747,0,0,0.01,LOSS,-1.4,8554.23
2018-04-25,09:40,2018,,buy,1.21906,0,0,0.01,WIN,0.6,8554.83
2018-04-25,15:50,2018,,sell,1.21715,0,0,0.01,WIN,0.54,8555.37
2018-04-25,16:35,2018,,sell,1.21665,0,0,0.01,WIN,0.49,8555.86
2018-04-25,18:20,2018,,buy,1.21649,0,0,0.01,WIN,0.47,8556.33
2018-04-25,19:10,2018,,buy,1.2169,0,0,0.01,LOSS,-0.18,8556.15
2018-04-25,20:10,2018,,buy,1.21716,0,0,0.01,WIN,0.81,8556.96
2018-04-25,23:40,2018,,buy,1.21772,0,0,0.01,WIN,0.4,8557.36
2018-04-26,02:35,2018,,buy,1.2182,0,0,0.01,LOSS,-0.96,8556.4
2018-04-26,05:40,2018,,buy,1.21824,0,0,0.01,LOSS,-0.39,8556.01
2018-04-26,07:55,2018,,sell,1.21721,0,0,0.01,WIN,0.83,8556.84
2018-04-26,12:50,2018,,buy,1.21225,0,0,0.01,WIN,0.44,8557.28
